Customer Name,Address,State,City,Zip,Active,Note,State,Prospect,Location
Seafood City Supermarket,6051 Mack Rd,CA,Sacramento,95823,No,,CA,,
Seamart,1867 Halibut Pt. Road,AK,Sitka,99835,No,,AK,,
Sebastiani Winery,389 Fourth Street E,CA,Sonoma,95476,No,,CA,,Marin County
Sedoni Gallery,304 New York Avenue,NY,Huntington,11743,No,,NY,,
Selah Red Apple Market,121 E 3rd Avenue,WA,Selah,98942,No,,WA,,
Senders Mkt,8111 Garibalide St,CA,Mountain Ranch,95246,No,,CA,,
Serendipitous,2322 Midway Drive,CA,Santa Rosa,95405,No,,,,Marin County
Sf Supermarket,6935 Linda Vista Rd,CA,San Diego,92111,No,,CA,,
Shafter Apple Market,111 Central Valley Hwy,CA,Shafter,93263,No,,CA,,
Shelton Red Apple Market,707  Cascade,WA,Shelton,98584,No,,WA,,
Sherman Hall (coop),2250 Prospect Street,CA,Berkeley,94704,No,,,,East Bay
shopify,,,,,No,,,,
Shoprite Supermarket,5800 Bancroft Ave,CA,Oakland,94605,No,,CA,,East Bay
SHORELINE CENTRAL MARKET,15505 WESTMINSTER WAY N,WA,SEATTLE,98133,No,No order for more than 4 months,WA,,
Shubie’s Marketplace,16 Atlantic Avenue,MA,Marblehead,1945,No,,MA,,
Shun Fat Supermarket,8004 West Lane,CA,Stockton,95210,No,,CA,,
Sierra Hills Market,117 E. Hwy 4,CA,Murphys,95247,No,,CA,,
Sierra Market,575 South Auburn Street,CA,Colfax,95713,No,,CA,,
Silver Lakes Markets,15075 Vista Rd,CA,Helendale,92342,No,,CA,,
silverado market,,,,,No,,,,
Silverdale Red Apple,9451 Silverdale Way,WA,Silverdale,98383,No,,WA,,
Simple Pleasures,6 Richmond Square,RI,Providence,2906,No,,RI,,
Sincerely sf,862 haight street #3,CA,San francisco,94117,No,,,,San Francisco
Small Foods,522 2nd St,CA,San Francisco,94107,No,,CA,,San Francisco
Society Fair,277 South Washington St,VA,Alexandria,22314,No,,VA,,
Solano Cellars,1580 Solano Avenue,CA,Albany,94707,No,,CA,,East Bay
Sonny’s Jewelers,1501 South Colorado Blvd,CO,Denver,80222,No,,CO,,
Sonoma Market,500 W. Napa St,CA,Sonoma,95476,No,,CA,,Marin County
South End Formaggio,268 Shawmut Avenue,MA,Boston,2118,No,,MA,,
Speedy Mart And Liquor,4404 University Ave,CA,San Diego,92105,No,,CA,,
Sprouts,5455 E. High St. suite 111,AZ,Phoenix,85054,No,,,,
Squad And Gobble,782 Ulloa Street,CA,San Francisco,94127,No,,,,San Francisco
SSP AMERICA,,,,,No,,,,
St. Helens Market Fresh IGA,1111 Columbia Boulevard.,OR,St. Helens,97051,No,,OR,,
STADIUM THRIFTWAY,618 N 1ST,WA,TACOMA,98403,No,No order for more than 4 months,WA,,
Star Grocery,3068 Claremont Ave.,CA,Berkeley,94705,No,,CA,,East Bay
Starr Market,131 W Ojai Avenue,CA,Ojai,93023,No,,CA,,
State Market,1020 Cecil Ave.,CA,Delano,93215,No,,CA,,
Stebbins Hall Coop,,,,,No,,,,
Steve's Food Boy,Mile 4 South Big Lake Road,AK,Big Lake,99652,No,,AK,,
Stumps #4,16950 Via De Santa Fe,CA,Rancho Santa Fe,92067,No,,CA,,
Stumps Market,3770 Voltaire Ave,CA,Point Loma,92107,No,,CA,,
Sue Fisher King,3067 Sacramento,CA,San Francisco,94115,No,,CA,,San Francisco
Sugar Pill,900 E. Pine St,WA,Seattle,98122,No,,WA,,
Sultan Red Apple,807 W Stevens Avenue,WA,Sultan,98294,No,,WA,,
SUMMIT STORE-LOS GATOS,24197 SUMMIT RD,CA,LOS GATOS,95033,No,No order for more than 4 months,CA,,San Jose
Summit Trading,10409 Canyon Road,WA,Puyallup,98373,No,,WA,,
Sundance,1881 Post Street,CA,San Francisco,94115,No,,CA,,San Francisco
Sunland Produce Market,8840 Glenoaks Blvd,CA,Sun Valley,91352,No,,CA,,
Sunshine Foods Market,1115 Main Street,CA,Saint Helena,97574,No,,CA,,
Super 1 Mart,5301 S Beach Blvd,CA,Buena Park,90621,No,,CA,,
Super A Foods # 10,8116 California Ave,CA,South Gate,90280,No,,CA,,
Super A Foods # 12,725 Ventura Street,CA,Fillmore,93015,No,,CA,,
Super A Foods # 13,425 S Soto St,CA,Los Angeles,90033,No,,CA,,
Super A Foods # 4,13120 Downey Ave,CA,Paramount,90723,No,,CA,,
Super A Foods # 5,6380 E Florence Ave,CA,Bell Gardens,90201,No,,CA,,
Super A Foods # 6,2245 Yosemite Dr,CA,Eagle Rock,90041,No,,CA,,
Super A Foods # 8,2924 Beverly Blvd,CA,Montebello,90640,No,,CA,,
Super A Foods # 9,300 W Main,CA,Alhambra,91801,No,,CA,,
Super A Foods #1,5595 Rosemead Blvd,CA,Temple City,91780,No,,CA,,
Super A Foods #11,5250 York Blvd,CA,Highland Park,90042,No,,CA,,
Super A Foods #3,4848 W 190 Th Street,CA,Torrance,90503,No,,CA,,
Super A Foods #7,2925 Division,CA,Los Angeles,90065,No,,CA,,
Super Buy,7224 S Vermont Ave,CA,Los Angeles,90044,No,,CA,,
Super Junior,1036 7Th Avenue,CA,San Diego,92101,No,,CA,,
Super King Market,10500 Magnolia Ave,CA,Anaheim,92804,No,,CA,,
Super King Market #2,2716 San Fernando Rd,CA,Los Angeles,90065,No,,CA,,
Super King Market #3,2260 Lincoln Blvd,CA,Altadena,91001,No,,CA,,
Super Mercado Murphy S,4580 University Ave,CA,San Diego,92105,No,,CA,,
Super Mex El Pueblo Market,720 N. 20th Street,WA,Pasco,99301,No,,WA,,
Super Save Market,39 W Martin Luther King Jr Blvd.,CA,Stockton,95206,No,,CA,,
Superior Grocers #130,1184 W 2Nd St,CA,San Bernardino,92410,No,,CA,,
Superior Grocers #131,9100 Whittier Blvd,CA,Pico Rivera,90660,No,,CA,,
Superior Grocers #132,2009 W 1St St,CA,Santa Ana,92703,No,,CA,,
Superior Grocers #135,2000 S Central Ave,CA,Los Angeles,90011,No,,CA,,
Superior Grocers #136,6931 La Palma Ave,CA,Buena Park,90620,No,,CA,,
Superior Super Whse #101,10211 S Avalon Blvd,CA,Los Angeles,90003,No,,CA,,
Superior Super Whse #102,7316 Compton Ave,CA,Los Angeles,90001,No,,CA,,
Superior Super Whse #103,3831 E Martin Luther Kg,CA,Lynwood,90262,No,,CA,,
Superior Super Whse #104,1858 Durfee Ave,CA,So El Monte,91733,No,,CA,,
Superior Super Whse #105,7300 S Atlantic Blvd,CA,Cudahy,90201,No,,CA,,
Superior Super Whse #106,1201 W Whittier Blvd,CA,Montebello,90640,No,,CA,,
Superior Super Whse #107,6010 Pacific Blvd,CA,Huntington Park,90255,No,,CA,,
Superior Super Whse #108,8811 S Western Ave,CA,Los Angeles,90047,No,,CA,,
Superior Super Whse #109,1710 S Main St,CA,Santa Ana,92701,No,,CA,,
Superior Super Whse #110,1720 E 17Th St,CA,Santa Ana,92701,No,,CA,,
Superior Super Whse #111,9801 Laurel Canyon Blvd,CA,Pacoima,91331,No,,CA,,
Superior Super Whse #112,111 E Compton Blvd,CA,Compton,90220,No,,CA,,
Superior Super Whse #113,3600 E Cesar Chavez Ave,CA,Los Angeles,90063,No,,CA,,
Superior Super Whse #114,151 S Hacienda Blvd,CA,City Of Industry,91744,No,,CA,,
Superior Super Whse #115,1375 N Citrus Ave,CA,Covina,91722,No,,CA,,
Superior Super Whse #116,5824 S Vermont Ave,CA,Los Angeles,90044,No,,CA,,
Superior Super Whse #117,1033 Long Beach Blvd,CA,Long Beach,90813,No,,CA,,
Superior Super Whse #118,6141 Lankershim Blvd,CA,N. Hollywood,91606,No,,CA,,
Superior Super Whse #119,5450 Cherry Ave,CA,Long Beach,90813,No,,CA,,
Superior Super Whse #120,815 W Holt Blvd,CA,Ontario,91762,No,,CA,,
Superior Super Whse #121,151 W Baseline Ave,CA,Rialto,92376,No,,CA,,
Superior Super Whse #122,16055 Foothill Blvd,CA,Fontana,92335,No,,CA,,
Superior Super Whse #123,11202 S Crenshaw Blvd,CA,Inglewood,90303,No,,CA,,
Superior Super Whse #124,3129 S Hoover St,CA,Los Angeles,90007,No,,CA,,
Superior Super Whse #125,12375 Central Ave,CA,Chino,91710,No,,CA,,
Superior Super Whse #126,1130 W 6Th St,CA,Corona,92882,No,,CA,,
Superior Super Whse #134,2100 White Lane,CA,Bakersfield,93304,No,,CA,,
Superior Whse Grocers #127,23857 Sunnymead Blvd,CA,Moreno Valley,92553,No,,CA,,
Superior Whse Grocers #129,133 W Avenue 45,CA,Los Angeles,90065,No,,CA,,
SuperMax #1,500 Walnut Avenue,CA,Greenfield,93927,No,,CA,,
SuperMax #4,7925 San Miguel Cyn. Rd.,CA,Prunedale,93907,No,,CA,,
SuperMax #5,906 East Lake Avenue,CA,Watsonville,95076,No,,CA,,
SuperMax #6,11288 Merritt Street,CA,Castroville,95012,No,,CA,,
Surf Super Select Market,39250 Hwy 1,CA,Gualala,95445,No,No order for more than 7 months,CA,,
Swanson's In Bethel,830 River Street,AK,Bethel,99559,No,,AK,,
Swanson's In Bethel-Barge,830 River Street,AK,Bethel,99559,No,,AK,,
Sweet Pierre's,5 River Road,CT,Wilton,6897,No,,CT,,
Sweet Shop,994 Los Altos Avenue,CA,Los Altos,94022,No,,CA,,peninsula
Sweetsalt,10218 1/2 Riverside Dr.,CA,Toluca Lake,91602,No,,CA,,
Sweetwater Market,33301 Agua Dulce Cyn Rd,CA,Agua Dulce,91390,No,,CA,,
Tamura Wahiawa,440 Kilani Avenue,HI,Wahiawa,96786,No,,HI,,
Tamura's Fine Wine & Liquor Store,3496 Waialae,HI,Honolulu,96816,No,,HI,,
Taste Trunk,570 Valdry Court Ste C2,CA,Brentwood,94513,No,,,,
Tawa 99 Ranch Market #35,9775 Baseline Rd,CA,Rancho Cucamonga,91730,No,,CA,,
Tc Worthy C & C,405 Tecate Rd,CA,Tecate,91980,No,,CA,,
Ted's Red Apple Market,108 S. Montesano Street,WA,Westport,98595,No,,WA,,
Terrestra,3533 A California Street,CA,San Francisco,94118,No,,CA,,San Francisco
The Butler paddle,33 N Santa Cruz,CA,Los Gatos,95030,No,,,,San Jose
The Candy Store,1507 Vallejo Street,CA,San Francisco,94109,No,,CA,,San Francisco
THE CENTER MARKET                       ,590 PALM CANYON DR,CA,BORREGO SPRINGS     ,92004,No,No order for more than 7 months,CA,,
The Cheese Cellar,100 4th Ave N,WA,Seattle,98104,No,,WA,,
The Cheese Shop in Healdsburg,423 Center Street,CA,Healdsburg,95448,No,,CA,,Marin County
The Cheese Store of Beverly Hills,419 N. Beverly Drive,CA,Beverly Hills,90210,No,,CA,,
The Cheese Store of Silverlake,3926 W. Sunset Blvd,CA,Los Angeles,90029,No,,CA,,
The Chocolate Box,108 Pine Street,WA,Seattle,98101,No,,WA,,
The Chocolate Path,94 Walnut ST,NJ,Montclair,7042,No,,NJ,,
The Confectionery,4608 26th Ave NE,WA,Seattle,98105,No,,WA,,
The Farms,2030 Montana Ave,CA,Santa Monica,90403,No,,CA,,
The Fresh Market,2003 Douglas Blvd Suite 9,CA,Roseville,95661,No,,CA,,
THE GOOD LIFE GROCERY,448 CORTLAND AVE,CA,SAN FRANCISCO,94110,No,No order for more than 7 months,CA,,San Francisco
The Local Butcher Shop,1600 Shattuck Ave,CA,Berkeley,94709,No,,CA,,East Bay
The Market,7088 N West St,CA,Fresno,93711,No,,CA,,
The Market at Placewares,39114 Ocean Drive,CA,Gualala,95445,No,,CA,,
The Market by Capische,10 Wailea Gateway Plaza B-106,HW,Wailea,96753,No,,,,
The Marshall Store,19225 State Route 1,CA,Marshall,94940,No,,CA,,Marin County
The Milk Pail Market,2585 California street,CA,Mountain view,94040,No,,CA,,peninsula
The Olive Press,24724 Arnold Drive,CA,Sonoma,95467,No,,CA,,
THE ORIGINAL IRVINE RCH MKT             ,2651 IRVINE AVE,CA,COSTA MESA          ,92657,No,No order for more than 4 months,CA,,
The Pasta Shop,1786 Fourth Street,CA,Berkeley,94710,No,,CA,,East Bay
The Plaza Market,928 S Western Ave No 100,CA,Los Angeles,90006,No,,CA,,
The Vegan Haven,,,,,No,,,,
The Velvet Ice Collection,8004 Mitchell Drive,CA,Rohnert Park,94928,No,,CA,,Marin County
The Warming Hut Cafe,Building 983,CA,San Francisco,94129,No,,CA,,San Francisco
The Wine Country,2301 Redondo Avenue,CA,Signal Hill,90755,No,,,,
The Wine House-San Francisco,129 Carolina Street,CA,San Francisco,94103,No,,CA,,San Francisco
Thomas Market #1,239 1St St,CA,Calexico,92231,No,,CA,,
Thorough Bred,248 church,CA,San francisco,94114,No,No order for more than 7 months,CA,,San Francisco
Three Bears #10,Box 189 Mile 1314 AK Highway,AK,Tok,99780,No,,AK,,
Three Bears #20,Box 1707 1711 Old Seward,AK,Seward,99664,No,,AK,,
Three Bears #50,Box 1270 10575 Kenai Spur,AK,Kenai,99611,No,,AK,,
Three Bears #60,8151 East Palmer Wasilla Highway,AK,Palmer,99645,No,,AK,,
Three Bears #70,45 Three Bears Drive,MT,Butte,59701,No,,MT,,
Three Bears #80,445 N. Pittman Road,AK,Wasilla,99654,No,,AK,,
Three Cups Coffee House,279 West Marine Drive,OR,Astoria,97103,No,,OR,,
Three rivers Winery,5641 Old Hwy. 12,WA,Walla Walla,99362,No,,WA,,
Thumbprint Cellars,102 Matheson St.,CA,Healdsburg,95448,No,,CA,,Marin County
Thyme Cafe & Market,1630 Ocean Park Blvd,CA,Santa Monica,90405,No,,CA,,
Tideline Hotel,370 Ferry Rd,NY,North Haven,11963,No,,,,
Times Super Market,1620 N. School Street,HI,Honolulu,9 6817,No,,HI,,
Togiak Trading Depot,15 Sandee Street,AK,Togiak,99678,No,,AK,,
Toledo Market Fresh IGA,400 Cowlitz Street,WA,Toledo,98591,No,,WA,,
Top Foods  #33,10 Grant Road,WA,East Wenatchee,98802,No,,WA,,
Top Foods #09,7320 170th Avenue NE,WA,Redmond,98052,No,,WA,,
Top Foods #27,1605 Se Everett Mall Way,WA,Everett,98204,No,,WA,,
Top Foods #75,1213 E Wishkah Street,WA,Aberdeen,98520,No,No order for more than 7 months,WA,,
TOP FOODS 17,1406 LAKE TAPPS PKWY E,WA,AUBURN,98092,No,No order for more than 7 months,WA,,
TOP FOODS 21,1201 N 175TH STREET,WA,SHORELINE,98133,No,No order for more than 7 months,WA,,
TOP FOODS 29,1313 COOPER POINT ROAD,WA,OLYMPIA,98502,No,No order for more than 4 months,WA,,
TOP FOODS 35,2203 SOUTH 1ST STREET,WA,YAKIMA,98903,No,No order for more than 7 months,WA,,
TOP FOODS 39,31515 20TH AVE S,WA,FEDERAL WAY,98003,No,No order for more than 7 months,WA,,
TOP FOODS 41,3130 S 23RD STREET,WA,TACOMA,98405,No,No order for more than 7 months,WA,,
TOP FOODS 45,21900 HWY 99,WA,EDMONDS             ,98026,No,No order for more than 4 months,WA,,
TOP FOODS 47,201 37TH AVE S.E.,WA,PUYALLUP,98374,No,No order for more than 4 months,WA,,
TOP FOODS 49,5600 MARTIN WAY,WA,LACEY,98516,No,No order for more than 7 months,WA,,
TOP FOODS 51,26015 104TH AVE SE,WA,KENT,98031,No,No order for more than 4 months,WA,,
TOP FOODS 57,1301 AVE D,WA,SNOHOMISH           ,98290,No,No order for more than 4 months,WA,,
TOP FOODS 65,1702 AUBURN WAY N SUITE,WA,AUBURN              ,98002,No,No order for more than 7 months,WA,,
TOP FOODS 67,17641 GARDEN WAY NE,WA,WOODINVILLE         ,98072,No,No order for more than 4 months,WA,,
Top Valu # 01,1245 E Watson Center Rd,CA,Carson,90745,No,,CA,,
Top Valu Market # 07,2038 E 10Th St,CA,Long Beach,90804,No,,CA,,
Top Valu Market #14,4831 Whittier Blvd,CA,Los Angeles,90022,No,,CA,,
Top Valu Market #16,4700 Inglewood Blvd,CA,Culver City,90230,No,,CA,,
Top Valu Market #18,970 W 1St Street,CA,San Pedro,90731,No,,CA,,
Top Valu Market #3,10819 Hawthorne Blvd,CA,Lennox,90304,No,,CA,,
Top Valu Market #9,421 Pacific Ave,CA,Long Beach,90802,No,,CA,,
Topanga Creek Gen Store,141 So Topanga Cyn Blvd,CA,Topanga Canyon,90290,No,,CA,,
Toppenish Market,512 W 1st Street,WA,Toppenish,98948,No,,WA,,
Toque Blanche,604 Main St,CA,Half Moon Bay,94019,No,,CA,,
TOWN & COUNTRY MARKET,343 E WINSLOW WAY,WA,BAINBRIDGE IS,98110,No,No order for more than 4 months,WA,,
Town & Country Mkt - Dos Palos,2649 Blossom St,CA,Dos Palos,93620,No,,CA,,
Town & Country Mkt - Kingsburg,3736 Mccall Ave.,CA,Selma,93662,No,,CA,,
Town & Country Mkt - Reedley,985 E Manning Ave.,CA,Reedley,93654,No,,CA,,
Town and Country Mkt - Porterville,1310 W. Olive Ave,CA,Porterville,93257,No,,CA,,
Tradewinds Market,872 N Ventura Rd,CA,Port Hueneme,93041,No,,CA,,
TRAGS MARKET                            ,303 BALDWIN AVE,CA,SAN MATEO           ,94401,No,No order for more than 4 months,CA,,peninsula
Treasury Wine Estates,2000 Main St,CA,Saint Helena,94574,No,,CA,,Marin County
Treat's General Store,197 E St Charles St,CA,San Andreas,95249,No,,CA,,
Tresierras Bros. Market #01,13156 Van Nuys Blvd,CA,Pacoima,91331,No,,CA,,
Tresierras Bros. Market #07,133 W Pleasant Valley Rd,CA,Oxnard,93033,No,,CA,,
Tresierras Bros. Market #4,24316 San Fernando Rd,CA,Newhall,91321,No,,CA,,
Tresierras Bros. Market #5,280 E Harvard Blvd,CA,Santa Paula,93060,No,,CA,,
Tukwila Trading Company,3725 S 144th Street,WA,Seattle,98168,No,,WA,,
Tuolumne Market,18352 Tuolumne Rd,CA,Tuolumne,95379,No,,CA,,
Turpan – NY Store,55 Main St,NY,East Hampton,11937,No,,NY,,
Turpan Store,225 26th St,CA,Santa Monica,90402,No,,CA,,
Una Pizza Napoletana,210 11th St,CA,San Francisco,94103,No,,CA,,San Francisco
Unified Grocers,Grocers Specialty Warehouse,CA,Stockton,95215,No,,,,
United Markets,515 3rd Street,CA,San Rafael,94901,No,No order for more than 7 months,CA,,Marin County
Urban Indigo,3339 Lakeshore Ave,CA,Oakland,94610,No,,CA,,East Bay
V Cafe,8164 Melrose Ave,CA,Los Angeles,90046,No,,,,
Valencia Whole Foods,999 Valencia St,CA,San Francisco,94110,No,,CA,,San Francisco
Vallarta SuperMarket #1,13051 Victory Blvd,CA,N. Hollywood,91606,No,,CA,,
Vallarta SuperMarket #10,4831 E Butler Ave,CA,Fresno,93727,No,,CA,,
Vallarta Supermarket #11,21208 Sherman Way,CA,Canoga Park,91303,No,,CA,,
Vallarta Supermarket #12,21555 Roscoe Blvd,CA,Canoga Park,91304,No,,CA,,
Vallarta Supermarket #14,1801 East Avenue I,CA,Lancaster,93534,No,,CA,,
Vallarta Supermarket #15,13940 Ramona Blvd,CA,Baldwin Park,91706,No,,CA,,
Vallarta Supermarket #16,5951 Niles Street,CA,Bakersfield,93306,No,,CA,,
Vallarta Supermarket #17,10950 Sherman Way,CA,Burbank,91505,No,,CA,,
Vallarta SuperMarket #18,10161 San Fernando Rd,CA,Pacoima,91331,No,,CA,,
Vallarta SuperMarket #19,23449 Lyons Ave,CA,Valencia,91355,No,,CA,,
Vallarta Supermarket #2,13715 Vanowen St,CA,Van Nuys,91401,No,,CA,,
Vallarta Supermarket #20,1803 E Palmdale Blvd,CA,Palmdale,93550,No,,CA,,
Vallarta Supermarket #21,1050 South A Street,CA,Oxnard,93030,No,,CA,,
Vallarta SuperMarket #22,12351 Mariposa Rd,CA,Victorville,92395,No,,CA,,
Vallarta SuperMarket #23,1840 Cecil Ave,CA,Delano,93215,No,,CA,,
Vallarta SuperMarket #24,19725 Vanowen St,CA,Winnetka,91306,No,,CA,,
Vallarta SuperMarket #25,3425 Whittier Blvd,CA,Los Angeles,90023,No,,CA,,
Vallarta Supermarket #26,9011 Woodman Ave,CA,Arleta,91331,No,,CA,,
Vallarta Supermarket #28,1601 Panama Lane,CA,Bakersfield,93307,No,,CA,,
Vallarta Supermarket #29,3850 N Cedar Ave,CA,Fresno,93727,No,,CA,,
Vallarta Supermarket #30,1315 E Valley Pkwy,CA,Escondido,92027,No,,CA,,
Vallarta Supermarket #31,1875 N Broadway,CA,Santa Maria,93454,No,,CA,,
Vallarta Supermarket #32,305 E Olive Ave,CA,Porterville,93257,No,,CA,,
Vallarta Supermarket #36,901 S Euclid Ave,CA,National City,91950,No,,CA,,
Vallarta Supermarket #39,600 Bear Mountain Rd,CA,Arvin,93203,No,,CA,,
Vallarta Supermarket #4,440 E Palmdale Blvd,CA,Palmdale,93550,No,,CA,,
Vallarta Supermarket #40,2705 South H Street,CA,Bakersfield,93304,No,,CA,,
Vallarta Supermarket #41,2309 Niles Ave,CA,Bakersfield,93306,No,,CA,,
Vallarta Supermarket #42,820 Main St,CA,Delano,93215,No,,CA,,
Vallarta Supermarket #5,8453 Reseda Blvd,CA,Northridge,91324,No,,CA,,
Vallarta Supermarket #6,16107 Victory Blvd,CA,Van Nuys,91406,No,,CA,,
Vallarta Supermarket #7,13820 Foothill Blvd,CA,Sylmar,91342,No,,CA,,
Vallarta Supermarket #8,9136 Sepulveda Blvd,CA,North Hills,91343,No,,CA,,
Vallarta Supermarket #9,10859 Oxnard St,CA,N Hollywood,91606,No,,CA,,
Vallarta Supermarkets #27,815 E Avenue K,CA,Lancaster,93535,No,,CA,,
Vallarta SuperMarkets #33,3112 Dinuba Blvd,CA,Visalia,93291,No,,CA,,
Vallarta Supermarkets #34,1111 Cherry St,CA,Tulare,93274,No,,CA,,
Vallerga's Drive-in Mkt,2139 First Street,CA,Napa,94559,No,,CA,,Marin County
Vallerga's Market #2,3385 Solano Ave.,CA,Napa,94559,No,,CA,,Marin County
Valley Center Foods,27537 Valley Center Rd,CA,Valley Center,92082,No,,CA,,
Valley Farm Market,9040 Campo Road,CA,Spring Valley,91977,No,,CA,,
Valley Food Center,15057 W. Whitesbridge Road,CA,Kerman,93630,No,,CA,,
Valley Foods,1275 E Main St,CA,El Cajon,92021,No,,CA,,
Valley Han Kook Market,17643 Sherman Way,CA,Van Nuys,91406,No,,CA,,
Valley Max Supermarket,2040 E Valley Pkwy,CA,Escondido,92027,No,,CA,,
Valley Produce Market,18345 Vanowen St,CA,Reseda,91335,No,,CA,,
Valu Plus # 37,2800 Saviers Rd,CA,Oxnard,93030,No,,CA,,
Valu Plus #33,12891 Harbor Blvd,CA,Garden Grove,92840,No,,CA,,
Valu Plus Food Whse # 6,14103 E Ramona Blvd,CA,Baldwin Park,91706,No,,CA,,
Valu Plus Food Whse #11,15202 Hawthorne Blvd,CA,Lawndale,90260,No,,CA,,
Valu Plus Food Whse #17,10721 Atlantic Blvd,CA,Lynwood,90262,No,,CA,,
Valu Plus Food Whse #19,315 Mission Rd,CA,San Fernando,91340,No,,CA,,
Valu Plus Food Whse #25,1527 Mission Ave,CA,Oceanside,92054,No,,CA,,
Valu Plus Food Whse #39,15055 Mulberry,CA,Whittier,90640,No,,CA,,
Valu Plus Food Whse 22,6820 Desoto Ave,CA,Canoga Park,91303,No,,CA,,
Value Center Market Warehouse,1781 Haleukana Street,HI,Lihue,96766,No,,HI,,
VASHON THRIFTWAY                        ,9740 SW BANK ROAD,WA,VASHON              ,98070,No,No order for more than 4 months,WA,,
Venice Deli,625 Bridgeway,CA,Sausalito,94965,No,,CA,,Marin County
Venokado,7714 Fountain Ave,CA,West Hollywood,90046,No,,CA,,
Venokado,395 Santa Monica Place,CA,Santa Monica,90401,No,,CA,,
Verbena,4027 24th Street,CA,San Francisco,94114,No,,,,San Francisco
Viansa,25200 Arnold Drive,ca,sonoma,,No,,CA,Yes,
Vicente Foods,12027 San Vicente Blvd,CA,Los Angeles,90049,No,No order for more than 7 months,CA,,
Villa Market,2990 Santa Fe Ave,CA,Long Beach,90810,No,,CA,,
Village Fresh Market,2090 E. Canal Dr.,CA,Turlock,95381,No,,CA,,
Village Gourmet,4357 Tujunga Avenue,CA,Studio City,91604,No,,CA,,
VILLAGE MARKET  - incline,770 MAYS BLVD #2,NV,INCLINE VILLAGE,89450,No,No order for more than 4 months,NV,,
Village Market On California,4555 California St,CA,San Francisco,94118,No,No order for more than 7 months,CA,,San Francisco
Village Market Thriftway,20150 Ballinger Way NE,WA,Shoreline,98155,No,No order for more than 7 months,WA,,
village market-SF,ferry building,ca,san francisco,94111,No,,,,San Francisco
Viva Cocolat,110 Petaluma Blvd North,CA,Petaluma,94952,No,,CA,,Marin County
Viva Market #2,1632 E Valley Pkwy,CA,Escondido,92025,No,,CA,,
Viva Supermarket #2,4909 Auburn Blvd/,CA,Sacramento,95841,No,,CA,,
Waikolaoa Village Market,68-3916 Paniolo Avenue,HI,Kamuela,96743,No,,HI,,
Waikoloa Village Mkt #9,68-3916 Paniolo Avenue,HI,Kamuela,96743,No,,HI,,
Wally S Market Place,836 Palm Ave,CA,Imperial Beach,91932,No,,CA,,
Walmart CHINO COMBO WHSE 8103,6750 KIMBALL AVENUE,CA,CHINO,91708,No,,,,
WALMART DC 7356,3215 COMMERCE CENTER BLVD,PA,BETHLEHEM,18015,No,,,,
Walmart DISTRIBUTION CENTER 6280,9590 ALLPOINTS PARKWAY,IN,PLAINFIELD,46168,No,,,,
Walmart ECOMERCE FULFILLMENT CENTER 7006,5300 WESTPORT PARKWAY,TX,Fort Worth,76177,No,,,,
Walmart Regional 7853,5100 N Ridge Trl,FL,Davenport,33897,No,,,,
walmart REGIONAL DISTRIBUTION CENTER 8240,6055 SOUTH FULTON PARKWAY,GA,Atlanta,30349,No,,,,
Wapato Market,109 West First,WA,Wapato,98951,No,,WA,,
Washburn General Merch.,#1 Bayview Avenue,WA,Neah Bay,98357,No,,WA,,
Washington Square Market,4040 W Washington Blvd,CA,Los Angeles,90018,No,,CA,,
Wasik's- The Cheese Shop,61 Central Street,MA,Wellesley,2482,No,,MA,,
Watercourse Way,165 Channing Ave,CA,Palo Alto,94301,No,,CA,,peninsula
Wave Gallery,1046 Chapel Street,CT,New Haven,6510,No,,CT,,
Wayward Son,107B First St,WA,Langley,98260,No,,WA,,
WEST BERKELEY BOWL,920 HEINZ ST.,CA,BERKELEY,94710,No,No order for more than 4 months,CA,,East Bay
WEST SEATTLE THRIFTWAY,4201 S. W. MORGAN,WA,SEATTLE,98136,No,No order for more than 4 months,WA,,
Westminster Superstore,15440 Beach Blvd,CA,Westminster,92683,No,,CA,,
Westridge Market,802 E Ojai,CA,Ojai,93023,No,,CA,,
Whole Foods Arden (ARD),4315 Arden Way,CA,sacramento,,No,,CA,,
Whole Foods Berkeley (BRK),3000 Telegraph Ave,CA,Berkeley,94705,No,,CA,Yes,East Bay
Whole Foods Blithedale (BLD),731 East Blithedale,CA,Mill Valley,94941,No,,CA,Yes,Marin County
Whole Foods Blossom Hill (BLL),1140 Blossom Hill Rd,CA,San Jose,95115,No,,CA,Yes,San Jose
Whole Foods Campbell (CBL),1690 South Bascom Ave,CA,Campbell,95008,No,,CA,Yes,San Jose
Whole Foods Capitola (CAP),1710 41st Ave,CA,Capitola,95010,No,,CA,,
Whole Foods Coddingtown (COD),390 Coddingtown Mall,CA,Santa Rosa,95401,No,,CA,,Marin County
Whole Foods Davis (DVS),500 First St,CA,Davis,95616,No,,CA,,
Whole Foods Folsom (FOL),270 Palladio Pkwy,CA,Folsom,95630,No,,CA,,
Whole Foods Franklin (FRK),1765 California St,CA,San Francisco,94109,No,,CA,,San Francisco
Whole Foods Fremont (FRE),3111 Mowry Avenue,CA,Fremont,94538,No,,CA,,San Jose
Whole Foods Fresno (FRS),650 W. Shaw Ave,CA,Fresno,93704,No,,CA,,
Whole Foods Haight (STN),690 Stanyan St,CA,San Francisco,94117,No,,CA,Yes,San Francisco
